age,marathoner_type,vaporfly,race_time,male
29,first_timer,1,13212.987,1
36,first_timer,1,15901.954,0
39,first_timer,1,9907.3447,1
23,first_timer,0,14340.22,0
37,first_timer,0,13867.329,1
26,first_timer,0,15901.21,0
30,first_timer,0,16988.529,0
36,first_timer,1,14781.128,0
45,first_timer,1,13892.295,0
24,first_timer,1,13879.77,0
26,first_timer,1,13827.594,0
25,first_timer,1,16214.944,1
28,first_timer,0,14080.13,1
41,first_timer,1,13861.866,1
31,first_timer,1,18407.418,0
39,first_timer,1,15170.772,0
29,first_timer,1,14100.96,1
25,first_timer,1,14053.188,1
27,first_timer,0,15850.697,0
38,first_timer,1,13571.223,0
52,first_timer,0,13452.86,1
32,first_timer,1,15756.116,1
42,first_timer,0,10369.77,1
41,first_timer,1,14275.737,0
28,first_timer,0,17884.432,0
24,first_timer,0,15512.623,1
22,first_timer,0,15864.999,0
23,first_timer,0,15994.592,0
35,first_timer,0,15649.985,0
34,first_timer,0,15132.577,0
22,first_timer,0,18382.641,0
36,first_timer,0,14235.426,0
31,first_timer,0,12248.135,0
28,first_timer,1,15284.22,0
23,first_timer,1,13864.401,1
37,first_timer,0,13855.336,0
37,first_timer,0,15666.319,0
36,first_timer,1,10377.376,1
37,first_timer,0,12504.439,1
38,first_timer,0,13879.944,1
37,first_timer,1,13712.604,1
30,first_timer,0,13249.439,1
36,first_timer,1,13194.093,1
44,first_timer,1,11388.542,0
37,first_timer,1,9974.4746,0
33,first_timer,1,17363.293,1
35,first_timer,1,13964.559,1
34,first_timer,1,14540.604,0
28,first_timer,1,12590.032,1
22,first_timer,0,18698.121,0
26,first_timer,0,15859.807,1
31,first_timer,0,13741.963,1
37,first_timer,0,16346.649,0
27,first_timer,0,14237.655,0
30,first_timer,0,18734.137,0
28,first_timer,0,14390.107,1
28,first_timer,0,17179.756,0
30,first_timer,1,13404.885,1
29,first_timer,0,16493.586,0
37,first_timer,1,14431.305,0
25,first_timer,0,14913.703,1
33,first_timer,0,16771.854,0
48,first_timer,0,12358.539,1
29,first_timer,0,13374.016,0
23,first_timer,0,15494.621,1
34,first_timer,1,13027.048,1
24,first_timer,0,15797.297,1
37,first_timer,0,13206.984,1
44,first_timer,1,13098.59,0
45,first_timer,0,14709.938,0
27,first_timer,0,15229.946,0
29,first_timer,1,12647.894,0
30,first_timer,1,13936.179,0
33,first_timer,1,15284.382,1
41,first_timer,1,12626.807,0
43,first_timer,1,15933.265,0
36,first_timer,0,12215.671,1
35,first_timer,0,16259.346,0
37,first_timer,1,13163.238,1
37,first_timer,0,13528.418,0
25,first_timer,0,16541.414,0
45,first_timer,1,12876.365,1
31,first_timer,1,15037.094,0
23,first_timer,1,13345.35,1
25,first_timer,1,16451.088,0
32,first_timer,0,15974.799,0
34,first_timer,0,13684.748,0
35,first_timer,0,15283.199,1
35,first_timer,0,11034.859,1
31,first_timer,1,13027.102,1
37,first_timer,0,12714.521,1
30,first_timer,0,13462.628,1
34,first_timer,1,12624.833,1
43,first_timer,0,15512.073,1
40,first_timer,0,12785.824,1
33,first_timer,0,16198.83,0
28,first_timer,0,18803.234,0
24,first_timer,1,19098.705,0
35,first_timer,0,14896.32,0
28,first_timer,0,13401.714,1
36,first_timer,1,16977.525,0
39,first_timer,1,17356.221,0
33,first_timer,0,13180.652,0
41,first_timer,1,14764.186,0
37,first_timer,1,13531.133,1
32,first_timer,0,15897.771,0
38,first_timer,0,15241.831,0
22,first_timer,1,15823.927,0
39,first_timer,1,15563.782,0
26,first_timer,1,15070.429,0
43,first_timer,0,14028.564,1
38,first_timer,1,15841.674,0
34,first_timer,1,16219.875,0
22,first_timer,0,14623.747,1
41,first_timer,0,11826.042,1
34,first_timer,0,16824.633,0
45,first_timer,0,13780.35,0
35,first_timer,1,14772.45,1
38,first_timer,0,14534.006,1
32,first_timer,0,13461.903,1
31,first_timer,0,15818.576,0
19,first_timer,0,14172.756,0
36,first_timer,1,14514.134,0
36,first_timer,1,13741.91,0
28,first_timer,1,14201.179,1
42,first_timer,1,13842.093,0
39,first_timer,0,11182.835,1
46,first_timer,1,10367.268,1
37,first_timer,0,15715.949,0
29,first_timer,1,14070.643,0
36,first_timer,0,14602.682,0
32,first_timer,0,16058.815,0
29,first_timer,0,16529.201,0
35,first_timer,1,11314.799,1
40,first_timer,0,11622.927,0
31,first_timer,0,14282.594,1
37,first_timer,0,15509.899,1
42,first_timer,1,14864.035,0
41,first_timer,0,14659.11,0
35,first_timer,1,11697.51,0
33,first_timer,1,15163.613,0
34,first_timer,0,14660.249,0
35,first_timer,1,13801.096,0
31,first_timer,0,16504.146,0
29,first_timer,1,15281.097,0
24,first_timer,0,13054.083,1
38,first_timer,1,15389.676,0
29,first_timer,0,13688.592,0
40,first_timer,1,16136.182,1
37,first_timer,1,13977.305,0
27,first_timer,0,13253.836,1
41,first_timer,0,12992.207,0
35,first_timer,1,14016.317,0
18,first_timer,1,19406.172,0
30,first_timer,0,11178.529,0
31,first_timer,1,13442.215,1
35,first_timer,0,15685.436,1
37,first_timer,1,12963.404,0
24,first_timer,1,16995.322,0
40,first_timer,0,15668.833,0
33,first_timer,1,17687.25,0
44,first_timer,1,13025.771,1
21,first_timer,0,19769.99,0
26,first_timer,0,14096.003,1
31,first_timer,0,14853.063,0
54,first_timer,1,9219.9912,1
31,first_timer,0,16015.809,0
29,first_timer,1,15373.275,1
36,first_timer,1,16947.908,0
27,first_timer,0,15691.925,0
39,first_timer,1,11738.409,1
29,first_timer,0,16039.363,0
27,first_timer,1,14028.791,0
39,first_timer,1,13175.597,0
36,first_timer,0,14416.112,1
25,first_timer,0,17507.637,1
25,first_timer,1,17530.514,0
39,first_timer,1,14802.217,1
49,first_timer,0,12774.99,1
23,first_timer,1,17087.773,0
44,first_timer,1,12750.649,0
39,first_timer,0,16063.033,0
47,first_timer,1,11260.212,0
30,first_timer,0,13308.334,1
36,first_timer,1,16141.437,0
41,first_timer,0,15323.208,0
38,first_timer,0,15203.193,1
34,first_timer,0,15057.906,0
43,first_timer,0,13372.758,0
35,first_timer,0,14515.499,0
34,first_timer,0,14334.052,1
25,first_timer,1,14169.925,1
27,first_timer,0,17199.26,0
42,first_timer,1,12396.564,1
45,first_timer,1,11468.313,0
45,first_timer,1,12119.748,1
29,first_timer,0,16124.117,1
42,first_timer,0,11560.757,0
45,first_timer,0,14451.277,0
40,first_timer,1,12082.42,0
36,first_timer,0,13045.357,1
39,first_timer,1,14950.921,0
39,first_timer,1,14750.524,0
29,first_timer,1,13340.68,1
34,first_timer,1,13531.416,0
33,first_timer,0,15211.063,1
31,first_timer,0,13732.567,0
30,first_timer,1,13381.313,1
23,first_timer,0,16581.457,1
36,first_timer,1,14696.076,0
29,first_timer,0,16412.609,1
28,first_timer,0,12745.872,1
33,first_timer,0,16313.907,0
43,first_timer,1,13243.899,0
25,first_timer,0,15130.115,1
33,first_timer,0,14812.823,1
28,first_timer,1,16416.25,0
43,first_timer,1,14968.618,0
36,first_timer,1,13140.385,1
40,first_timer,1,14509.877,0
35,first_timer,1,13243.137,0
31,first_timer,0,15078.972,0
31,first_timer,1,11984.005,1
29,first_timer,0,13802.298,1
26,first_timer,1,13866.353,1
27,first_timer,1,14618.971,0
44,first_timer,1,14385.263,0
21,first_timer,1,12857.416,1
41,first_timer,1,13330.49,0
38,first_timer,1,13837.239,0
35,first_timer,0,14670.534,0
28,first_timer,0,14694.783,1
49,first_timer,0,15717.645,0
36,first_timer,1,12906.771,1
33,first_timer,1,17152.85,0
30,first_timer,0,18673.549,0
31,first_timer,1,15806.417,0
30,first_timer,0,11731.575,1
38,first_timer,1,11845.956,1
24,first_timer,1,15057.214,0
28,first_timer,0,15084.198,1
49,first_timer,1,9895.7285,1
39,first_timer,1,14489.199,0
35,first_timer,0,13686.127,0
47,first_timer,0,15313.23,0
31,first_timer,0,12220.623,1
47,first_timer,1,14286.682,0
42,first_timer,0,12063.938,0
23,first_timer,0,18245.68,0
34,first_timer,0,12689.079,1
38,first_timer,1,13058.514,0
27,first_timer,1,17279.242,0
28,first_timer,0,12186.471,1
28,first_timer,1,16351.207,0
30,first_timer,1,15474.081,0
37,first_timer,1,14194.613,1
33,first_timer,1,13539.084,0
40,first_timer,1,11831.39,1
37,first_timer,1,15037.377,0
38,first_timer,0,14411.798,1
35,first_timer,1,15049.293,0
39,first_timer,1,11039.838,1
35,first_timer,0,14224.698,0
38,first_timer,1,11708.119,1
33,first_timer,1,13854.402,1
40,first_timer,1,13507.898,0
21,first_timer,0,16609.582,0
25,first_timer,1,13649.016,0
24,first_timer,0,16509.291,0
35,first_timer,1,13774.698,0
33,first_timer,1,11699.628,1
39,first_timer,0,14613.883,1
38,first_timer,0,14054.573,0
36,first_timer,0,15642.711,1
43,first_timer,1,13035.713,0
20,first_timer,0,19711.225,0
28,first_timer,0,13005.365,1
44,first_timer,0,13411.869,0
44,first_timer,0,15484.185,0
35,first_timer,0,18075.359,0
39,first_timer,0,13040.819,0
26,first_timer,0,20471.641,0
24,first_timer,0,16861.582,0
32,first_timer,0,17849.619,0
33,first_timer,1,13616.312,1
30,first_timer,0,16060.133,0
36,first_timer,1,11376.082,1
23,first_timer,0,15455.582,0
40,first_timer,1,12186.77,0
34,first_timer,0,15383.537,0
37,first_timer,1,14669.09,0
41,first_timer,0,12640.28,0
27,first_timer,1,11899.643,1
28,first_timer,1,13615.364,1
41,first_timer,1,12766.223,1
37,first_timer,1,9498.7305,0
28,first_timer,1,13158.871,1
23,first_timer,0,18179.75,0
36,first_timer,1,14671.808,0
39,first_timer,1,14363.075,0
32,first_timer,1,13742.654,1
39,first_timer,0,14008.158,0
34,first_timer,1,15450.3,0
28,first_timer,0,13612.147,1
45,first_timer,0,14493.418,0
24,first_timer,0,17188.285,0
27,first_timer,0,15533.732,0
22,first_timer,1,15308.432,1
31,first_timer,1,16958.76,0
34,first_timer,0,15379.032,0
29,first_timer,0,15191.713,0
33,first_timer,0,16093.505,0
26,first_timer,0,15530.418,1
36,first_timer,1,12805.264,0
30,first_timer,0,16008.376,0
41,first_timer,1,14735.504,0
37,first_timer,0,17249.801,0
30,first_timer,1,15243.751,1
33,first_timer,1,15508.445,0
27,first_timer,0,15266.148,1
43,first_timer,1,13094.176,1
24,first_timer,0,11651.229,1
40,first_timer,1,14150.013,0
35,first_timer,1,15352.474,0
36,first_timer,0,17383.854,0
35,first_timer,1,15165.911,0
29,first_timer,1,16727.98,0
48,first_timer,1,12133.535,1
50,first_timer,1,13685.057,0
36,first_timer,1,15195.15,0
26,first_timer,0,15340.834,0
35,first_timer,1,10183.648,1
33,first_timer,0,18439.643,0
39,first_timer,0,13819.474,1
37,first_timer,0,12728.461,0
32,first_timer,1,10013.061,1
33,first_timer,1,16953.158,0
36,first_timer,0,11948.073,1
28,first_timer,0,16134.388,0
33,first_timer,0,16211.894,0
34,first_timer,1,15112.173,0
32,first_timer,0,14728.235,0
42,first_timer,1,10509.046,1
36,first_timer,1,12288.389,0
40,first_timer,0,12155.036,1
35,first_timer,1,16239.533,0
34,first_timer,0,14673.688,0
30,first_timer,1,16485.629,0
29,first_timer,0,16395.068,0
34,first_timer,0,15671.615,0
29,first_timer,0,17140.469,1
30,first_timer,1,15574.455,0
24,first_timer,0,16298.372,0
23,first_timer,0,16357.088,1
22,first_timer,0,17575.389,0
42,first_timer,1,14103.413,0
42,first_timer,1,12964.107,1
26,first_timer,1,14295.88,1
30,first_timer,0,14940.003,1
40,first_timer,0,16752.695,0
38,first_timer,0,12917.834,1
43,first_timer,0,12661.728,0
32,first_timer,0,13717.492,0
43,first_timer,0,17301.936,0
48,first_timer,0,13097.874,1
34,first_timer,1,13367.227,0
39,first_timer,1,15841.169,0
40,first_timer,0,12284.583,1
46,first_timer,0,12158.433,1
37,first_timer,0,14128.484,0
36,first_timer,0,10739.309,1
37,first_timer,0,13798.646,1
38,first_timer,1,13024.549,1
22,first_timer,0,15048.835,1
29,first_timer,0,14695.566,1
34,first_timer,0,16733.656,0
23,first_timer,0,14887.94,1
36,first_timer,0,14319.717,1
32,first_timer,0,18384.961,0
31,first_timer,0,15731.144,0
42,first_timer,1,12105.608,0
22,first_timer,1,15922.418,0
42,first_timer,1,13939.208,0
43,first_timer,1,12814.737,0
32,first_timer,0,16475.369,1
36,first_timer,0,16349.078,0
29,first_timer,1,13370.604,0
30,first_timer,0,17700.928,0
30,first_timer,1,18776.82,0
43,first_timer,1,14152.655,0
40,first_timer,1,11229.777,1
32,first_timer,1,13857.25,1
34,first_timer,1,14956.157,0
40,first_timer,1,11627.061,1
35,first_timer,1,12016.727,1
34,first_timer,0,14254.506,1
42,first_timer,1,12353.304,1
23,first_timer,0,14151.816,1
34,first_timer,0,13880.176,0
34,first_timer,0,15530.553,0
36,first_timer,0,15496.311,0
36,first_timer,1,14697.973,0
33,first_timer,0,15788.684,1
19,first_timer,0,15613.908,1
33,first_timer,0,14747.702,1
24,first_timer,1,14046.965,1
35,first_timer,1,14140.117,1
41,first_timer,0,13100.554,1
54,first_timer,1,10777.406,0
30,first_timer,1,14387.983,0
29,first_timer,0,14859.862,0
35,first_timer,1,16029.286,1
25,first_timer,1,13428.561,1
22,first_timer,1,16964.326,0
33,first_timer,1,15913.634,0
37,first_timer,1,12597.921,1
27,first_timer,0,16358.411,1
38,first_timer,0,14238.949,1
30,first_timer,0,19408.363,0
30,first_timer,1,15170.808,0
41,first_timer,1,11941.864,1
36,first_timer,1,15708.406,0
26,first_timer,0,14353.974,0
48,first_timer,1,13019.033,1
26,first_timer,0,14472.854,1
25,first_timer,1,13647.636,1
36,first_timer,0,11904.052,0
24,first_timer,1,14668.443,1
40,first_timer,1,12735.331,1
43,first_timer,0,12462.216,0
39,first_timer,1,12432.72,1
29,first_timer,1,13955.029,1
39,first_timer,0,15330.428,1
43,first_timer,0,11398.41,1
31,first_timer,1,15135.757,0
28,first_timer,0,16682.457,0
27,first_timer,1,15594.331,0
27,first_timer,1,11023.072,1
34,first_timer,0,11815.416,1
47,first_timer,1,13869.396,1
36,first_timer,1,10776.677,1
26,first_timer,0,18211.328,0
39,first_timer,0,15798.381,0
31,first_timer,0,13236.641,1
25,first_timer,0,19341.357,0
26,first_timer,0,12036.022,1
32,first_timer,0,13043.327,1
39,first_timer,1,12993.086,0
28,first_timer,0,13603.775,1
28,first_timer,1,13258.867,1
27,first_timer,0,15202.209,0
42,first_timer,1,16259.831,0
30,first_timer,0,15254.546,1
35,first_timer,0,16116.439,0
33,first_timer,0,16060.844,0
37,first_timer,1,15120.979,0
33,first_timer,0,14655.842,0
19,first_timer,0,16079.971,1
42,first_timer,0,12933.933,1
19,first_timer,0,16857.469,0
39,first_timer,1,12812.031,0
39,first_timer,0,14893.715,0
22,first_timer,0,16404.063,0
31,first_timer,0,16878.699,0
28,first_timer,1,17022.648,0
28,first_timer,1,17639.824,0
32,first_timer,0,14013.581,0
32,first_timer,1,14232.413,0
36,first_timer,1,12633.167,0
27,first_timer,0,17524.891,0
32,first_timer,1,12703.598,1
33,first_timer,1,13473.497,1
25,first_timer,0,16228.478,0
42,first_timer,0,15373.122,0
39,first_timer,1,13818.728,0
41,first_timer,1,10494.238,1
23,first_timer,1,16023.58,0
36,first_timer,0,14470.463,1
28,first_timer,1,12561.216,1
40,first_timer,1,15722.011,0
21,first_timer,1,16682.654,0
32,first_timer,1,13160.454,1
38,first_timer,1,8302.5146,1
53,first_timer,0,13121.433,0
22,first_timer,1,16108.175,0
21,first_timer,0,16243.985,1
37,first_timer,0,15821.428,0
39,first_timer,1,13693.583,0
25,first_timer,0,16229.974,0
36,first_timer,1,15356.717,0
33,first_timer,0,13755.882,1
29,first_timer,0,15592.621,0
45,first_timer,0,14140.104,1
28,first_timer,0,16006.039,1
41,first_timer,1,13244.964,1
31,first_timer,1,14901.954,0
35,first_timer,1,14653.017,1
38,first_timer,1,12368.901,1
31,first_timer,1,17229.336,0
23,first_timer,0,17281.285,0
34,first_timer,0,14251.791,0
39,first_timer,1,13508.322,1
23,first_timer,0,15871.482,1
42,first_timer,1,14614.824,0
28,first_timer,0,15763.895,1
26,first_timer,0,14284.682,1
35,first_timer,1,13518.263,1
33,first_timer,0,13672.509,1
24,first_timer,0,15177.245,1
24,first_timer,0,14335.169,1
37,first_timer,0,13239.247,1
30,first_timer,1,13983.359,0
24,first_timer,0,14866.987,1
28,first_timer,0,16079.299,0
29,first_timer,1,16352.719,0
31,first_timer,1,17527.436,0
39,first_timer,1,15380.914,0
40,first_timer,0,12370.192,1
31,first_timer,1,11801.379,1
42,first_timer,1,14887.845,0
44,first_timer,1,14860.971,1
27,first_timer,0,15188.712,0
38,first_timer,0,15616.279,0
29,first_timer,1,14646.218,0
45,first_timer,1,13316.491,0
28,first_timer,0,14805.815,0
23,first_timer,0,13226.194,1
43,first_timer,1,12921.209,1
30,first_timer,0,14616.961,1
46,first_timer,1,10170.983,1
29,first_timer,1,14652.691,1
29,first_timer,0,16959.063,0
30,first_timer,1,15569.457,0
29,first_timer,1,14261.215,0
47,first_timer,0,12207.982,0
43,first_timer,0,18518.016,1
29,first_timer,1,12178.035,1
22,first_timer,0,18586.201,0
32,first_timer,1,16569.625,0
32,first_timer,0,13646.876,0
54,first_timer,1,13466.836,0
44,first_timer,1,15026.87,0
44,first_timer,1,12593.008,0
28,first_timer,1,14123.893,1
43,first_timer,1,11220.057,1
38,first_timer,0,14151.141,1
29,first_timer,1,17441.277,0
23,first_timer,0,15545.493,1
35,first_timer,0,14893.618,0
28,first_timer,1,15940.702,0
40,first_timer,1,12602.044,0
28,first_timer,0,18477.229,1
45,first_timer,1,12149.605,0
41,first_timer,0,10813.481,0
35,first_timer,0,14686.779,0
28,first_timer,0,17779.568,0
25,first_timer,0,13008.409,0
29,first_timer,0,13294.708,1
44,first_timer,1,14571.414,0
32,first_timer,1,11410.105,1
31,first_timer,0,13481.778,0
42,first_timer,1,13959.44,0
51,first_timer,1,14592.705,0
40,first_timer,1,14538.079,1
41,first_timer,1,14153.679,1
38,first_timer,0,12033.513,1
30,first_timer,1,17231.543,0
27,first_timer,0,14408.976,0
29,first_timer,1,11273.342,1
33,first_timer,1,16020.022,0
39,first_timer,1,13017.248,0
27,first_timer,0,16141.387,1
35,first_timer,0,15881.964,0
26,first_timer,0,14980.771,1
26,first_timer,1,12211.422,1
30,first_timer,1,15927.978,0
32,first_timer,0,14554.573,0
31,first_timer,1,16963.811,0
45,first_timer,0,14594.379,1
33,first_timer,0,16012.197,0
27,first_timer,0,19655.16,0
31,first_timer,1,11850.994,1
44,first_timer,0,14571.364,0
40,first_timer,1,11024.946,1
22,first_timer,0,14789.911,1
48,first_timer,1,12970.105,0
35,first_timer,0,15292.162,0
37,first_timer,0,11881.341,1
43,first_timer,1,14103.941,1
31,first_timer,0,15520.234,0
50,first_timer,1,13143.543,0
43,first_timer,1,13584.17,0
31,first_timer,0,14556.944,1
33,first_timer,1,15392.429,0
22,first_timer,0,16714.393,0
34,first_timer,1,13978.455,0
29,first_timer,1,14289.831,0
29,first_timer,0,17325.416,0
27,first_timer,1,13808.752,1
29,first_timer,0,15303.324,0
30,first_timer,0,15469.626,1
41,first_timer,1,11700.417,1
24,first_timer,1,13039.066,0
40,first_timer,1,14891.555,1
31,first_timer,0,12893.094,1
37,first_timer,1,12850.767,1
19,first_timer,0,15871.334,0
31,first_timer,0,13611.194,0
39,first_timer,1,15500.774,1
34,first_timer,0,13813.903,0
36,first_timer,1,16990.018,0
36,first_timer,0,18006.611,0
36,first_timer,1,16320.963,0
27,first_timer,1,11902.507,1
41,first_timer,0,14094.568,0
34,first_timer,1,12971.678,1
30,first_timer,0,13514.256,0
30,first_timer,0,14234.756,0
44,first_timer,1,13417.299,0
31,first_timer,0,16907.307,1
46,first_timer,1,11787.273,1
35,first_timer,1,9157.2109,1
37,first_timer,0,16793.988,0
35,first_timer,1,13062.007,1
45,first_timer,1,13225.233,0
45,first_timer,1,12898.272,0
40,first_timer,0,15190.068,0
32,first_timer,1,13269.533,0
39,first_timer,1,11849.12,1
40,first_timer,1,13688.238,0
37,first_timer,1,14089.192,1
20,first_timer,0,17791.773,0
31,first_timer,0,12361.392,0
33,first_timer,0,16474.959,1
42,first_timer,0,14101.54,0
29,first_timer,0,13972.704,1
31,first_timer,0,15437.609,0
29,first_timer,0,14281.246,1
33,first_timer,0,16286.982,0
34,first_timer,0,14334.597,1
37,first_timer,1,11820.163,1
32,first_timer,0,12783.372,1
38,first_timer,1,14992.841,0
23,first_timer,1,18300.488,0
37,first_timer,0,15316.145,1
36,first_timer,0,13659.403,0
34,first_timer,0,14464.62,0
27,first_timer,1,15461.075,0
32,first_timer,0,15070.916,0
29,first_timer,0,12717.123,1
26,first_timer,1,14665.237,0
32,first_timer,1,14691.694,0
34,first_timer,1,13550.339,0
29,first_timer,1,14060.232,1
27,first_timer,0,15600.967,0
25,first_timer,1,15118.487,0
45,first_timer,1,11701.305,0
45,first_timer,1,14843.557,0
43,first_timer,0,14193.212,1
38,first_timer,1,14984.491,0
31,first_timer,0,16260.265,0
34,first_timer,1,16868.088,0
40,first_timer,0,11888.018,1
27,first_timer,0,16113.886,1
33,first_timer,1,14570.676,0
47,first_timer,0,11247.781,0
30,first_timer,0,17399.189,0
26,first_timer,0,15968.81,0
39,first_timer,0,11866.849,1
41,first_timer,0,11687.984,1
42,first_timer,0,13787.289,1
28,first_timer,1,14627.727,0
29,first_timer,0,16467.043,0
27,first_timer,0,13424.33,0
29,first_timer,1,16653.076,0
38,first_timer,1,12961.007,1
38,first_timer,1,14059.355,1
41,first_timer,0,15983.206,0
39,first_timer,0,13736.651,1
42,first_timer,1,12873.249,0
49,first_timer,1,11105.651,1
44,first_timer,1,16327.439,0
35,first_timer,1,15017.88,1
39,first_timer,1,12671.249,0
38,first_timer,0,16090.745,0
26,first_timer,0,16490.832,0
38,first_timer,1,16216.13,0
23,first_timer,0,14302.229,1
42,first_timer,1,13739.789,0
38,first_timer,0,13327.634,1
49,first_timer,1,15573.737,0
40,first_timer,1,13682.969,0
40,first_timer,1,15742.963,0
33,first_timer,0,13986.229,1
38,first_timer,0,13529.786,0
35,first_timer,1,10790.709,1
47,first_timer,1,12825.143,1
41,first_timer,0,15043.334,0
43,first_timer,0,13696.331,0
37,first_timer,1,12091.427,1
23,first_timer,1,16864.902,0
22,first_timer,1,13947.197,0
38,first_timer,1,13628.713,1
21,first_timer,0,17701.232,0
32,first_timer,0,16009.102,0
37,first_timer,0,12581.181,1
32,first_timer,1,15773.329,0
28,first_timer,0,16157.258,0
38,first_timer,1,12936.959,0
34,first_timer,0,15795.122,0
30,first_timer,0,15026.139,0
30,first_timer,0,16007.276,0
35,first_timer,0,13312.36,1
38,first_timer,1,11913.514,0
40,first_timer,1,15248.65,0
33,first_timer,0,15460.057,1
44,first_timer,1,12707.828,1
44,first_timer,0,12533.875,0
37,first_timer,1,16728.088,0
39,first_timer,1,15139.434,0
26,first_timer,1,15220.562,1
39,first_timer,1,14509.335,1
38,first_timer,1,14355.455,0
34,first_timer,1,14063.312,0
22,first_timer,0,13759.221,1
27,first_timer,1,15973.423,0
31,first_timer,1,14397.396,0
23,first_timer,0,14933.43,0
41,first_timer,1,14581.867,0
34,first_timer,0,16283.946,0
38,first_timer,0,13946.38,0
42,first_timer,0,15671.238,1
38,first_timer,0,11861.792,1
30,first_timer,0,12974.491,1
42,first_timer,1,13010.995,0
32,first_timer,1,14049.253,0
20,first_timer,0,15370.551,1
27,first_timer,0,12200.058,1
34,first_timer,0,14767.496,0
40,first_timer,1,14237.653,0
25,first_timer,1,17411.889,0
32,first_timer,0,12934.597,1
28,first_timer,0,17046.145,0
24,first_timer,0,15960.982,0
33,first_timer,0,16663.49,0
28,first_timer,0,14567.548,1
35,first_timer,1,11959.163,1
27,first_timer,0,19608.984,0
36,first_timer,0,16649.234,1
33,first_timer,0,14853.215,0
26,first_timer,0,15713.173,0
36,first_timer,0,16252.268,0
35,first_timer,0,15710.388,0
30,first_timer,0,13085.458,1
41,first_timer,1,12480.089,0
43,first_timer,0,15015.589,0
35,first_timer,1,12862.221,0
41,first_timer,1,13398.521,1
26,first_timer,0,16754.09,0
22,first_timer,1,14771.927,1
36,first_timer,0,16627.289,0
37,first_timer,1,11786.999,0
31,first_timer,1,12553.335,1
34,first_timer,0,15930.604,0
32,first_timer,0,14511.272,1
23,first_timer,0,15891.035,0
29,first_timer,0,14031.228,0
38,first_timer,1,12177.982,1
28,first_timer,0,16286.479,0
37,first_timer,1,14241.438,0
22,first_timer,0,15828.742,0
30,first_timer,0,17608.473,0
33,first_timer,0,16272.568,1
42,first_timer,1,12473.156,0
36,first_timer,1,15613.703,0
32,first_timer,1,13873.349,0
36,first_timer,0,13976.054,1
33,first_timer,1,11100.45,1
31,first_timer,1,16370.373,0
32,first_timer,1,17093.039,0
30,first_timer,1,12816.244,0
40,first_timer,0,13125.876,0
50,first_timer,1,14280.041,0
40,first_timer,1,12712.304,1
35,first_timer,1,15498.313,0
40,first_timer,0,9917.3525,1
44,first_timer,1,15583.703,0
40,first_timer,0,12516.069,1
34,first_timer,1,13477.746,1
41,first_timer,1,12048.398,0
38,first_timer,1,10521.142,1
36,first_timer,1,12282.155,1
22,first_timer,1,14298.473,1
32,first_timer,1,16648.15,0
38,first_timer,0,12911.877,1
34,first_timer,0,11823.139,1
37,first_timer,0,16784.932,0
32,first_timer,1,15045.793,0
53,first_timer,1,13611.513,0
31,first_timer,1,14706.358,0
35,first_timer,0,15554.829,0
36,first_timer,1,12459.072,1
32,first_timer,1,11614.65,1
30,first_timer,0,17005.426,0
33,first_timer,1,13854.949,1
41,first_timer,0,15352.933,0
41,first_timer,1,14139.617,1
27,first_timer,0,17099.947,0
25,first_timer,0,13534.674,1
32,first_timer,0,14377.688,0
36,first_timer,0,13302.953,1
47,first_timer,0,13274.81,1
47,first_timer,1,13432.878,0
23,first_timer,0,17288.273,0
34,first_timer,1,17490.047,0
39,first_timer,1,11919.446,1
40,first_timer,1,12857.542,0
30,first_timer,1,13332.284,0
39,first_timer,1,15061.913,0
30,first_timer,1,11319.813,1
29,first_timer,1,12887.023,0
32,first_timer,1,15094.206,0
20,first_timer,0,16553.463,0
36,first_timer,1,13892.768,1
25,first_timer,1,13005.002,1
42,first_timer,0,13544.138,0
36,first_timer,0,14315.825,1
30,first_timer,1,11982.836,1
36,first_timer,1,14171.414,1
44,first_timer,1,11352.979,1
35,first_timer,1,14897.359,0
45,first_timer,1,15982.637,0
36,first_timer,0,14590.836,0
34,first_timer,1,14244.414,0
24,first_timer,0,17904.451,0
26,first_timer,1,16075.838,0
30,first_timer,0,16570.719,0
21,first_timer,0,15475.719,1
32,first_timer,0,16493.896,0
41,first_timer,0,14742.573,0
42,first_timer,0,13054.218,0
37,first_timer,1,15471.837,0
35,first_timer,1,15574.778,0
25,first_timer,0,14095.335,1
34,first_timer,0,11997.03,1
48,first_timer,1,13340.55,0
40,first_timer,1,11866.533,1
36,first_timer,1,14124.61,1
26,first_timer,0,15923.989,0
27,first_timer,0,14759.225,1
42,first_timer,0,16705.211,0
36,first_timer,0,12838.194,1
28,first_timer,1,14967.199,0
37,first_timer,0,14606.462,1
27,first_timer,0,16372.071,1
29,first_timer,0,17914.043,0
40,first_timer,1,14373.71,1
43,first_timer,1,12192.108,1
34,first_timer,1,14177.134,0
34,first_timer,0,12802.925,0
39,first_timer,1,14054.598,0
33,first_timer,0,13625.856,0
30,first_timer,1,11413.354,1
38,first_timer,0,14458.708,0
38,first_timer,0,15644.383,0
32,first_timer,1,14594.538,0
47,first_timer,1,11572.571,1
26,first_timer,1,15657.231,1
27,first_timer,1,14680.107,1
37,first_timer,0,11502.49,1
25,first_timer,0,16218.196,0
32,first_timer,0,15159.865,1
30,first_timer,1,15807.098,0
